  .1973576712E+04   .1973579452E+04  .6600E+02  .6173E+08  .1035E+10  .3400E+03  .4000E+02  .2298E+11  .3091E+02 -.7410E+02  .3260E+02 -.6800E+02  .4400E+02  .2105E+03  .1247E+02  .2078E+00  .9818E+03  .3200E+05  .2737E+02 -.1934E+00
  .1973628082E+04   .1973636301E+04  .9600E+02  .2388E+09  .7026E+10  .7850E+03  .8000E+02  .2322E+11  .4906E+02 -.8370E+02  .2050E+02 -.9150E+02  .1720E+02  .2293E+03  .1108E+02  .1231E+00  .2611E+04  .1494E+06  .2737E+02 -.1934E+00
  .1973647945E+04   .1973669178E+04  .2520E+03  .4199E+09  .9825E+10  .1705E+04  .6000E+02  .2364E+11  .4060E+02 -.1400E+02  .1100E+02 -.6620E+02  .1900E+02  .2365E+03  .5283E+02  .2148E+00  .1749E+04  .7957E+05  .2737E+02 -.1934E+00
  .1973667808E+04   .1973672603E+04  .1380E+03  .2681E+09  .6896E+10  .1000E+04  .6000E+02  .2391E+11  .4348E+02 -.8650E+02  .2050E+02 -.1017E+03  .2920E+02  .2438E+03  .2170E+02  .1644E+00  .2039E+04  .1020E+06  .2737E+02 -.1934E+00
  .1973702740E+04   .1973724658E+04  .2220E+03  .8736E+09  .3322E+11  .2250E+04  .1000E+03  .2478E+11  .6081E+02 -.2240E+02  .1050E+02 -.2500E+02  .5550E+02  .2565E+03  .6993E+02  .3237E+00  .4131E+04  .3054E+06  .2737E+02 -.1934E+00
  .1973769178E+04   .1973776027E+04  .1200E+03  .4259E+09  .1402E+11  .1195E+04  .7000E+02  .2521E+11  .5975E+02 -.6580E+02  .3000E+02 -.6500E+01  .4790E+02  .2808E+03  .5047E+02  .4427E+00  .3726E+04  .2384E+06  .2737E+02 -.1934E+00
  .1973789726E+04   .1973796575E+04  .3360E+03  .6541E+09  .1642E+11  .2460E+04  .6000E+02  .2587E+11  .4393E+02 -.8200E+02  .1630E+02 -.4040E+02  .6180E+02  .2883E+03  .5791E+02  .1755E+00  .2044E+04  .9975E+05  .2737E+02 -.1934E+00
  .1974478767E+04   .1974480822E+04  .3600E+02  .6744E+08  .1640E+10  .2600E+03  .5500E+02  .2593E+11  .4333E+02 -.8800E+02  .2400E+02 -.7550E+02  .3350E+02  .1748E+03  .1451E+02  .4835E+00  .1967E+04  .9296E+05  .2706E+02 -.4958E+00
  .1974536986E+04   .1974543836E+04  .1140E+03  .1539E+09  .3101E+10  .7050E+03  .4500E+02  .2609E+11  .3711E+02 -.7500E+02  .2900E+02 -.4700E+02  .4880E+02  .1960E+03  .3126E+02  .2895E+00  .1417E+04  .5552E+05  .2706E+02 -.4958E+00
  .1974606849E+04   .1974617808E+04  .1140E+03  .1828E+09  .3925E+10  .7750E+03  .5000E+02  .2627E+11  .4079E+02 -.7000E+02  .3800E+02 -.6000E+02  .4350E+02  .2215E+03  .1453E+02  .1345E+00  .1683E+04  .7026E+05  .2706E+02 -.4958E+00
  .1974612329E+04   .1974615753E+04  .7800E+02  .1032E+09  .2160E+10  .4700E+03  .5500E+02  .2637E+11  .3615E+02 -.4300E+02  .1050E+02 -.7000E+02  .1050E+02  .2235E+03  .2659E+02  .3693E+00  .1388E+04  .5652E+05  .2706E+02 -.4958E+00
  .1974650685E+04   .1974660959E+04  .1680E+03  .8562E+09  .3805E+11  .1890E+04  .1000E+03  .2723E+11  .6750E+02 -.6900E+02  .2700E+02 -.3600E+02  .4300E+02  .2375E+03  .3432E+02  .2119E+00  .5350E+04  .4622E+06  .2706E+02 -.4958E+00
  .1974658219E+04   .1974669178E+04  .2940E+03  .1512E+10  .7298E+11  .3245E+04  .1300E+03  .2874E+11  .6622E+02 -.5580E+02  .1680E+02 -.9670E+02  .3130E+02  .2403E+03  .4899E+02  .1701E+00  .5398E+04  .5066E+06  .2706E+02 -.4958E+00
  .1974670548E+04   .1974673288E+04  .7200E+02  .1013E+09  .2080E+10  .4550E+03  .4500E+02  .2884E+11  .3792E+02 -.6790E+02  .2720E+02 -.6030E+02  .4420E+02  .2448E+03  .2296E+02  .3479E+00  .1477E+04  .5895E+05  .2706E+02 -.4958E+00
  .1974676027E+04   .1974691781E+04  .2280E+03  .3342E+09  .7517E+10  .1435E+04  .6000E+02  .2918E+11  .3776E+02 -.5050E+02  .1470E+02 -.4800E+02  .4200E+02  .2468E+03  .5090E+02  .2293E+00  .1539E+04  .6728E+05  .2706E+02 -.4958E+00
  .1974702740E+04   .1974714384E+04  .1980E+03  .6246E+09  .2409E+11  .1705E+04  .9500E+02  .2980E+11  .5167E+02 -.6500E+02  .1530E+02 -.1043E+03  .1770E+02  .2565E+03  .3810E+02  .1984E+00  .3311E+04  .2482E+06  .2706E+02 -.4958E+00
  .1974738356E+04   .1974742466E+04  .1620E+03  .3139E+09  .8446E+10  .1155E+04  .6500E+02  .3011E+11  .4278E+02 -.4510E+02  .1070E+02 -.6700E+02  .1300E+02  .2695E+03  .2271E+02  .1456E+00  .2034E+04  .1064E+06  .2706E+02 -.4958E+00
  .1974756164E+04   .1974764384E+04  .1260E+03  .1446E+09  .2677E+10  .7200E+03  .4500E+02  .3026E+11  .3429E+02 -.7520E+02  .2100E+02 -.6300E+02  .3700E+02  .2760E+03  .2601E+02  .2168E+00  .1205E+04  .4336E+05  .2706E+02 -.4958E+00
  .1975484932E+04   .1975494521E+04  .1860E+03  .4158E+09  .1140E+11  .1440E+04  .6000E+02  .3067E+11  .4645E+02 -.7900E+02  .2750E+02 -.4800E+02  .4700E+02  .1770E+03  .3510E+02  .1950E+00  .2347E+04  .1250E+06  .2723E+02 -.3327E+00
  .1975558904E+04   .1975569178E+04  .1200E+03  .2735E+09  .8399E+10  .9000E+03  .7500E+02  .3095E+11  .4500E+02 -.6840E+02  .2600E+02 -.6240E+02  .4720E+02  .2040E+03  .2796E+02  .2453E+00  .2393E+04  .1428E+06  .2723E+02 -.3327E+00
  .1975645205E+04   .1975663014E+04  .1980E+03  .3879E+09  .1366E+11  .1285E+04  .1000E+03  .3134E+11  .3894E+02 -.6980E+02  .2240E+02 -.9900E+02  .2530E+02  .2355E+03  .2855E+02  .1487E+00  .2057E+04  .1408E+06  .2723E+02 -.3327E+00
  .1975656164E+04   .1975669178E+04  .1740E+03  .8106E+09  .3254E+11  .1945E+04  .9500E+02  .3215E+11  .6707E+02 -.4630E+02  .3330E+02 -.4070E+02  .4350E+02  .2395E+03  .1725E+02  .1027E+00  .4891E+04  .3816E+06  .2723E+02 -.3327E+00
  .1975699315E+04   .1975727397E+04  .2820E+03  .6597E+09  .2276E+11  .2095E+04  .1100E+03  .3281E+11  .4457E+02 -.5410E+02  .1750E+02 -.8150E+02  .3750E+02  .2553E+03  .5130E+02  .1859E+00  .2456E+04  .1647E+06  .2723E+02 -.3327E+00
  .1975713014E+04   .1975736986E+04  .2760E+03  .7447E+09  .2594E+11  .2230E+04  .9000E+02  .3355E+11  .4848E+02 -.3350E+02  .1750E+02 -.3400E+02  .4300E+02  .2603E+03  .6612E+02  .2449E+00  .2833E+04  .1918E+06  .2723E+02 -.3327E+00
  .1975725342E+04   .1975752055E+04  .2760E+03  .1313E+10  .5565E+11  .3050E+04  .1200E+03  .3486E+11  .6630E+02 -.3480E+02  .1030E+02 -.4000E+02  .5500E+02  .2648E+03  .7796E+02  .2887E+00  .4996E+04  .4115E+06  .2723E+02 -.3327E+00
  .1975813014E+04   .1975819178E+04  .8400E+02  .9902E+08  .1879E+10  .4850E+03  .4500E+02  .3496E+11  .3464E+02 -.7930E+02  .2910E+02 -.7140E+02  .3690E+02  .2968E+03  .1222E+02  .1566E+00  .1238E+04  .4565E+05  .2723E+02 -.3327E+00
  .1975938356E+04   .1975941096E+04  .1020E+03  .1652E+09  .3823E+10  .6800E+03  .6000E+02  .3513E+11  .4000E+02 -.4290E+02  .4160E+02 -.3450E+02  .3250E+02  .3425E+03  .2524E+02  .2629E+00  .1700E+04  .7649E+05  .2723E+02 -.3327E+00
  .1976386612E+04   .1976394809E+04  .1080E+03  .1372E+09  .2750E+10  .6400E+03  .4500E+02  .3527E+11  .3556E+02 -.8900E+02  .2400E+02 -.6700E+02  .3600E+02  .1415E+03  .2660E+02  .2608E+00  .1333E+04  .5197E+05  .2739E+02 -.1727E+00
  .1976573087E+04   .1976586066E+04  .2220E+03  .2225E+09  .3934E+10  .1175E+04  .4500E+02  .3549E+11  .3176E+02 -.5230E+02  .2800E+02 -.2460E+02  .3820E+02  .2098E+03  .4505E+02  .2086E+00  .1052E+04  .3617E+05  .2739E+02 -.1727E+00
  .1976596311E+04   .1976603825E+04  .1080E+03  .5580E+09  .2497E+11  .1225E+04  .1050E+03  .3605E+11  .6806E+02 -.7280E+02  .2600E+02 -.7240E+02  .4260E+02  .2183E+03  .1936E+02  .1898E+00  .5424E+04  .4719E+06  .2739E+02 -.1727E+00
  .1976629781E+04   .1976641393E+04  .1500E+03  .5084E+09  .1761E+11  .1420E+04  .8000E+02  .3655E+11  .5680E+02 -.6820E+02  .3170E+02 -.4280E+02  .4990E+02  .2305E+03  .2857E+02  .1984E+00  .3558E+04  .2395E+06  .2739E+02 -.1727E+00
  .1976628415E+04   .1976634563E+04  .9000E+02  .8159E+08  .1437E+10  .4450E+03  .4500E+02  .3664E+11  .2967E+02 -.8400E+02  .2600E+02 -.8000E+02  .3350E+02  .2300E+03  .1198E+02  .1426E+00  .9517E+03  .3259E+05  .2739E+02 -.1727E+00
  .1976635246E+04   .1976659836E+04  .3720E+03  .1762E+10  .7103E+11  .4145E+04  .9000E+02  .3840E+11  .6685E+02 -.4800E+02  .1400E+02 -.2400E+02  .4100E+02  .2325E+03  .7099E+02  .1939E+00  .4971E+04  .3897E+06  .2739E+02 -.1727E+00
  .1976654372E+04   .1976667350E+04  .2700E+03  .1064E+10  .3994E+11  .2755E+04  .1000E+03  .3946E+11  .6122E+02 -.3750E+02  .1250E+02 -.2570E+02  .4160E+02  .2395E+03  .5977E+02  .2264E+00  .4136E+04  .3019E+06  .2739E+02 -.1727E+00
  .1976700820E+04   .1976704918E+04  .9000E+02  .6430E+08  .1030E+10  .3900E+03  .4000E+02  .3953E+11  .2600E+02 -.8150E+02  .2800E+02 -.7800E+02  .3700E+02  .2565E+03  .9699E+01  .1155E+00  .7500E+03  .2335E+05  .2739E+02 -.1727E+00
  .1976736339E+04   .1976747268E+04  .2100E+03  .6927E+09  .2473E+11  .1920E+04  .9000E+02  .4022E+11  .5486E+02 -.5800E+02  .2300E+02 -.3500E+02  .3900E+02  .2695E+03  .3234E+02  .1585E+00  .3463E+04  .2404E+06  .2739E+02 -.1727E+00
  .1976808060E+04   .1976812842E+04  .1560E+03  .2856E+09  .7225E+10  .1095E+04  .6500E+02  .4050E+11  .4212E+02 -.5580E+02  .1910E+02 -.3000E+02  .4650E+02  .2958E+03  .3901E+02  .2601E+00  .1922E+04  .9451E+05  .2739E+02 -.1727E+00
  .1977658904E+04   .1977669178E+04  .1200E+03  .7444E+09  .4019E+11  .1440E+04  .1500E+03  .4125E+11  .7200E+02 -.8840E+02  .2690E+02 -.1030E+03  .2200E+02  .2405E+03  .1438E+02  .1261E+00  .6513E+04  .6834E+06  .2737E+02 -.1887E+00
  .1977671918E+04   .1977677397E+04  .1440E+03  .1920E+09  .4516E+10  .8400E+03  .6500E+02  .4144E+11  .3500E+02 -.8630E+02  .2680E+02 -.8020E+02  .3480E+02  .2453E+03  .2002E+02  .1450E+00  .1400E+04  .6400E+05  .2737E+02 -.1887E+00
  .1977678082E+04   .1977686301E+04  .1620E+03  .2831E+09  .7165E+10  .1095E+04  .6500E+02  .4172E+11  .4056E+02 -.8000E+02  .3280E+02 -.5750E+02  .4050E+02  .2475E+03  .2622E+02  .1680E+00  .1834E+04  .9026E+05  .2737E+02 -.1887E+00
  .1977736301E+04   .1977742466E+04  .9000E+02  .2482E+09  .7728E+10  .7650E+03  .7500E+02  .4197E+11  .5100E+02 -.7150E+02  .2850E+02 -.4850E+02  .4950E+02  .2688E+03  .2895E+02  .3447E+00  .2895E+04  .1752E+06  .2737E+02 -.1887E+00
  .1977782877E+04   .1977786986E+04  .6000E+02  .1605E+09  .4941E+10  .5050E+03  .7000E+02  .4213E+11  .5050E+02 -.6290E+02  .2690E+02 -.5830E+02  .4910E+02  .2858E+03  .2335E+02  .4324E+00  .2808E+04  .1681E+06  .2737E+02 -.1887E+00
  .1977791096E+04   .1977794521E+04  .6000E+02  .6901E+08  .1365E+10  .3350E+03  .5000E+02  .4220E+11  .3350E+02 -.8320E+02  .1730E+02 -.8830E+02  .1760E+02  .2888E+03  .4912E+01  .9096E-01  .1208E+04  .4644E+05  .2737E+02 -.1887E+00
  .1978047945E+04   .1978053425E+04  .1140E+03  .1266E+09  .2307E+10  .6400E+03  .4000E+02  .4233E+11  .3368E+02 -.4400E+02  .2200E+02 -.6400E+02  .2100E+02  .1750E+02  .1935E+02  .1791E+00  .1166E+04  .4130E+05  .2733E+02 -.2256E+00
  .1978577397E+04   .1978578082E+04  .3600E+02  .4158E+08  .7868E+09  .2050E+03  .4500E+02  .4237E+11  .3417E+02 -.9700E+02  .2570E+02 -.9920E+02  .2930E+02  .2108E+03  .4108E+01  .1369E+00  .1213E+04  .4460E+05  .2733E+02 -.2256E+00
  .1978593151E+04   .1978599315E+04  .7800E+02  .8873E+08  .1712E+10  .4350E+03  .4500E+02  .4246E+11  .3346E+02 -.9040E+02  .2530E+02 -.9700E+02  .2000E+02  .2165E+03  .8585E+01  .1192E+00  .1194E+04  .4480E+05  .2733E+02 -.2256E+00
  .1978598630E+04   .1978602740E+04  .1140E+03  .2831E+09  .8832E+10  .9050E+03  .8000E+02  .4274E+11  .4763E+02 -.3500E+02  .1300E+02 -.6880E+02  .1220E+02  .2185E+03  .3323E+02  .3076E+00  .2607E+04  .1581E+06  .2733E+02 -.2256E+00
