  .1979464384E+04   .1979472603E+04  .1140E+03  .1045E+09  .1806E+10  .5750E+03  .5000E+02  .1960E+11  .3026E+02 -.4500E+02  .1000E+02 -.6620E+02  .1400E+02  .1695E+03  .2165E+02  .2005E+00  .9618E+03  .3234E+05  .2764E+02  .7766E-01
  .1979519178E+04   .1979523288E+04  .1740E+03  .1865E+09  .4402E+10  .8750E+03  .6500E+02  .1979E+11  .3017E+02 -.9600E+02  .2200E+02 -.7500E+02  .3300E+02  .1895E+03  .3260E+02  .1941E+00  .1125E+04  .5163E+05  .2764E+02  .7766E-01
  .1979535616E+04   .1979560274E+04  .3420E+03  .2479E+09  .3956E+10  .1505E+04  .4500E+02  .2003E+11  .2640E+02 -.4630E+02  .1250E+02 -.8020E+02  .3900E+02  .1955E+03  .7154E+02  .2129E+00  .7610E+03  .2361E+05  .2764E+02  .7766E-01
  .1979647945E+04   .1979662329E+04  .3300E+03  .2614E+10  .1534E+12  .4555E+04  .1500E+03  .2265E+11  .8282E+02 -.3610E+02  .1170E+02 -.5250E+02  .5250E+02  .2365E+03  .8310E+02  .2565E+00  .8315E+04  .9489E+06  .2764E+02  .7766E-01
  .1979660274E+04   .1979662329E+04  .7800E+02  .7702E+08  .1305E+10  .4150E+03  .3500E+02  .2272E+11  .3192E+02 -.8910E+02  .2550E+02 -.9580E+02  .2960E+02  .2410E+03  .8280E+01  .1150E+00  .1037E+04  .3414E+05  .2764E+02  .7766E-01
  .1979658219E+04   .1979697260E+04  .4080E+03  .1259E+10  .4802E+11  .3530E+04  .1150E+03  .2398E+11  .5191E+02 -.2550E+02  .1100E+02 -.6800E+02  .4800E+02  .2403E+03  .9194E+02  .2287E+00  .3238E+04  .2402E+06  .2764E+02  .7766E-01
  .1979675342E+04   .1979697945E+04  .2640E+03  .1048E+10  .3830E+11  .2715E+04  .8500E+02  .2503E+11  .6170E+02 -.2100E+02  .1550E+02 -.3200E+02  .4500E+02  .2465E+03  .5022E+02  .1946E+00  .4169E+04  .2960E+06  .2764E+02  .7766E-01
  .1979704110E+04   .1979710959E+04  .2340E+03  .3119E+09  .7783E+10  .1335E+04  .7500E+02  .2534E+11  .3423E+02 -.8680E+02  .2030E+02 -.8670E+02  .2640E+02  .2570E+03  .2263E+02  .9925E-01  .1399E+04  .6788E+05  .2764E+02  .7766E-01
  .1979809589E+04   .1979813014E+04  .5400E+02  .1063E+09  .2805E+10  .3900E+03  .6500E+02  .2545E+11  .4333E+02 -.6600E+02  .2900E+02 -.5500E+02  .5100E+02  .2955E+03  .2360E+02  .4916E+00  .2067E+04  .1060E+06  .2764E+02  .7766E-01
  .1980580601E+04   .1980600410E+04  .2760E+03  .3026E+10  .2022E+12  .4465E+04  .1650E+03  .2848E+11  .9707E+02 -.3000E+02  .1100E+02 -.1029E+03  .2890E+02  .2125E+03  .7318E+02  .2710E+00  .1151E+05  .1495E+07  .2773E+02  .1691E+00
  .1980617486E+04   .1980623634E+04  .1440E+03  .5205E+09  .1805E+11  .1425E+04  .8500E+02  .2900E+11  .5938E+02 -.3550E+02  .1270E+02 -.3600E+02  .5100E+02  .2260E+03  .3973E+02  .2879E+00  .3795E+04  .2558E+06  .2773E+02  .1691E+00
